"id","texto","urls","status_code"
743,"Tratado de Verdum  HYPERLINK ""https://enciclopediadehistoria.com/tratado-de-verdun/"" \l "":~:text=El objetivo de este consistía,modo%2C se concretó su disolución.""https://enciclopediadehistoria.com/tratado-de-verdun/#:~:text=El%20objetivo%20de%20este%20consist%C3%ADa,modo%2C%20se%20concret%C3%B3%20su%20disoluci%C3%B3n.","modo%2C%20se%20concret%C3%B3%20su%20disoluci%C3%B3n.",NA
745,"Historia de los Vikingos https://barcovikingo.com/historia-vikingos/","https://barcovikingo.com/historia-vikingos/",403
752,"Biografía Miguel III https://www.mcnBiografías.com/app-bio/do/show?key=miguel-iii-emperador-de-Bizancio","https://www.mcnBiografías.com/app-bio/do/show?key=miguel-iii-emperador-de-Bizancio",NA
766,"Cluny – Jerusalen celestial encarnada:  Revista Mediaevalia. Textos y Estudios 21  ( 2002 ), p. 115-137 (ISSN 0872-0991).Publicación de la Oficina de Filosofía Medieval de la Facultad de Letras de la Universidad de Oporto y de la Facultad de Teología de la Universidad Católica Portuguesa. https://www.ricardocosta.com/artigo/cluny-Jerusalén-celeste-encarnada-seculos-x-xii","https://www.ricardocosta.com/artigo/cluny-Jerusalén-celeste-encarnada-seculos-x-xii",400
774,"Biografía de John Locke https://www.Biografíasyvidas.com/Biografía/l/locke.htm","https://www.Biografíasyvidas.com/Biografía/l/locke.htm",NA
782,"Selyúcidas o Selyuquíes https://www.Biografíasyvidas.com/Biografía/s/selyucidas.htm","https://www.Biografíasyvidas.com/Biografía/s/selyucidas.htm",NA
791,"El siete de abril marca el inicio del genocidio de 1994 https://www.un.org/es/preventgenocide/rwanda/","https://www.un.org/es/preventgenocide/rwanda/",403
792,"Biografía de Saladino https://www.Biografíasyvidas.com/Biografía/s/saladino.htm","https://www.Biografíasyvidas.com/Biografía/s/saladino.htm",NA
798,"La orden de Malta https://www.orderofmalta.int/es/la-orden-de-malta/los-caballeros-de-malta/","https://www.orderofmalta.int/es/la-orden-de-malta/los-caballeros-de-malta/",403
799,"Ordenes de caballería de Santiago, calatrava, alcántara y montesa https://www.ordenesmilitares.es/orden-de-santiago/","https://www.ordenesmilitares.es/orden-de-santiago/",404
804,"Fundada por San Pedro Nolasco inspirado por la Virgen María y respondiendo a las necesidades de la iglesia http://www.ordenmerced.org/index.php/es/la-merced/origen","http://www.ordenmerced.org/index.php/es/la-merced/origen",404
805,"La orden de San Agustin, convocada por el Papa Inocencio IV a las comunidades de los Eremitas, herederos de la regla y espíritu de San Agustín desde el siglo V.  https://www.agustinos.es/orden-san-agustin/historia-agustinos","https://www.agustinos.es/orden-san-agustin/historia-agustinos",404
816,"Biografía de Moshéh ben Maimón – Maimónides https://www.Biografíasyvidas.com/Biografía/m/maimonides.htm ","https://www.Biografíasyvidas.com/Biografía/m/maimonides.htm",NA
822,"Biografía de Bonifacio III  HYPERLINK ""https://www.biografiasyvidas.com/biografia/b/bonifacio_viii.htm"" \l "":~:text=(Benedetto Gaetani%3B Anagni%2C h,el pontificado de Celestino V.""https://www.Biografíasyvidas.com/Biografía/b/bonifacio_viii.htm#:~:text=(Benedetto%20Gaetani%3B%20Anagni%2C%20h,el%20pontificado%20de%20Celestino%20V.","https://www.Biografíasyvidas.com/Biografía/b/bonifacio_viii.htm#:~:text=(Benedetto%20Gaetani%3B%20Anagni%2C%20h",NA
822,"Biografía de Bonifacio III  HYPERLINK ""https://www.biografiasyvidas.com/biografia/b/bonifacio_viii.htm"" \l "":~:text=(Benedetto Gaetani%3B Anagni%2C h,el pontificado de Celestino V.""https://www.Biografíasyvidas.com/Biografía/b/bonifacio_viii.htm#:~:text=(Benedetto%20Gaetani%3B%20Anagni%2C%20h,el%20pontificado%20de%20Celestino%20V.","el%20pontificado%20de%20Celestino%20V.",NA
826,"Biografía de Luis IV de Baviera https://en-m-wikipedia-org.translate.goog/wiki/Louis_IV,_Holy_Roman_Emperor?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc","https://en-m-wikipedia-org.translate.goog/wiki/Louis_IV",400
826,"Biografía de Luis IV de Baviera https://en-m-wikipedia-org.translate.goog/wiki/Louis_IV,_Holy_Roman_Emperor?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc","_Holy_Roman_Emperor?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc",NA
832,"Biografía de Martín V (Roma 1368, Roma 1431) https://ec.aciprensa.com/wiki/Mart%C3%ADn_V,_Papa","https://ec.aciprensa.com/wiki/Mart%C3%ADn_V",404
832,"Biografía de Martín V (Roma 1368, Roma 1431) https://ec.aciprensa.com/wiki/Mart%C3%ADn_V,_Papa","_Papa",NA
846,"Orígenes de la Inquisición https://gecoas.com/religion/Trabajos/inquisicion/origenes01.htm","https://gecoas.com/religion/Trabajos/inquisicion/origenes01.htm",404
885,"Martín Lutero: Carta sobre el arte de traducir (1530) sobre la traducción, la hermenéutica Bíblica y la opción dogmática de la reforma, Pilar Bena-Búa, departamento de humanidades y filosofía universidad Loyola , Andalucía.  HYPERLINK ""https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext"" \l ""fn8""https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext#fn8","https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext""",403
885,"Martín Lutero: Carta sobre el arte de traducir (1530) sobre la traducción, la hermenéutica Bíblica y la opción dogmática de la reforma, Pilar Bena-Búa, departamento de humanidades y filosofía universidad Loyola , Andalucía.  HYPERLINK ""https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext"" \l ""fn8""https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext#fn8","https://www.scielo.cl/scielo.php?pid=S0049-34492021000300323&script=sci_arttext#fn8",403
895,"Biografia de Federico V – rey dehttps://www.mcnbiografias.com/app-bio/do/show?key=federico-v-rey-de-bohemia","https://www.mcnbiografias.com/app-bio/do/show?key=federico-v-rey-de-bohemia",403
915,"Luther Vol 6 of 6, Hartmann Grisar, Mayo 30 2017, pág 366  HYPERLINK ""https://www.gutenberg.org/files/54811/54811-h/54811-h.htm"" \l ""FNanchor_1375""https://www.gutenberg.org/files/54811/54811-h/54811-h.htm#FNanchor_1375, página 366","https://www.gutenberg.org/files/54811/54811-h/54811-h.htm""",404
915,"Luther Vol 6 of 6, Hartmann Grisar, Mayo 30 2017, pág 366  HYPERLINK ""https://www.gutenberg.org/files/54811/54811-h/54811-h.htm"" \l ""FNanchor_1375""https://www.gutenberg.org/files/54811/54811-h/54811-h.htm#FNanchor_1375, página 366","",NA
956,"Convento de San José de Ávila https://declausura.org/monasterio/convento-de-san-jose-avila-avila-2","https://declausura.org/monasterio/convento-de-san-jose-avila-avila-2",404
985,"Catholics and Protestants https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/catholicsprotestants/","https://www.parliament.uk/about/living-heritage/evolutionofparliament/parliamentaryauthority/revolution/overview/catholicsprotestants/",403
986,"Anglican Communion https://www.anglicancommunion.org/structures/member-churches/member-church.aspx?church=england","https://www.anglicancommunion.org/structures/member-churches/member-church.aspx?church=england",403
988,"John Locke y Pierre Bayle: sobre la libertad de conciencia, Fernando Bahr, 2004 http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-485X2004000100002","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1666-485X2004000100002",404
1006,"Giordano Bruno https://ec.aciprensa.com/wiki/Bruno,_Giordano","https://ec.aciprensa.com/wiki/Bruno",404
1006,"Giordano Bruno https://ec.aciprensa.com/wiki/Bruno,_Giordano","_Giordano",NA
1011,"Newto religious writings https://www.newtonproject.ox.ac.uk/texts/newtons-works/religious","https://www.newtonproject.ox.ac.uk/texts/newtons-works/religious",NA
1017," Ideas y párrafo resúmen de investigación: “La libertad de conciencia y de religión en la ilustración Francesa, el modelo de Voltaire y la Encyclopédie”, Julio Alvear Téllez, 2011 Universidad del Desarrollo, Santiago de Chile.  https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-54552011000100007","https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-54552011000100007",403
1021,"Ideas y resumen tomados de “Rousseau: religión política o instrumentalización política de la religión”, Bogotá, Junio 2010, Iván Garzón Vallejo  HYPERLINK ""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009"" \l "":~:text=Rousseau concibe la necesidad de,del ciudadano cumplen satisfactoriamente este""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009#:~:text=Rousseau%20concibe%20la%20necesidad%20de,del%20ciudadano%20cumplen%20satisfactoriamente%20este","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009""",NA
1021,"Ideas y resumen tomados de “Rousseau: religión política o instrumentalización política de la religión”, Bogotá, Junio 2010, Iván Garzón Vallejo  HYPERLINK ""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009"" \l "":~:text=Rousseau concibe la necesidad de,del ciudadano cumplen satisfactoriamente este""http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-86972010000100009#:~:text=Rousseau%20concibe%20la%20necesidad%20de,del%20ciudadano%20cumplen%20satisfactoriamente%20este","del%20ciudadano%20cumplen%20satisfactoriamente%20este",NA
1035,"Etapa imperial de la revolución Francesa https://mihistoriauniversal.com/edad-contemporanea/etapa-imperial-revolucion-francesa","https://mihistoriauniversal.com/edad-contemporanea/etapa-imperial-revolucion-francesa",520
1047,"Fe Cristiana y Masonería son irreconciliables, Congregación para la doctrina de la Fe, Vaticano; sobre la encíclica Humanum Genus de León XXIII del 20 de Abril de 1884. https://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_19850223_declaration-masonic_articolo_sp.html  ","https://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_19850223_declaration-masonic_articolo_sp.html",404
1051,"¿Quienes somos los Pasionistas ? https://www.lsg.cl/lsgsite/quienes-somos-los-pasionistas/","https://www.lsg.cl/lsgsite/quienes-somos-los-pasionistas/",NA
1059," The root of Haiti’s Misery: reparations to enslavers. https://www.nytimes.com/2022/05/20/world/americas/haiti-history-colonized-france.html","https://www.nytimes.com/2022/05/20/world/americas/haiti-history-colonized-france.html",403
1060,"The theory of moral sentimens , Adam smith https://www.adamsmith.org/the-theory-of-moral-sentiments","https://www.adamsmith.org/the-theory-of-moral-sentiments",404
1069,"El concepto de Dios en algunos textos del Joven Hegel   HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007#:~:text=Hegel%20habla%20por%20primera%20vez,o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en,la%20conciencia%20busca%20lo%20absoluto HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto."". ","https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007""",NA
1069,"El concepto de Dios en algunos textos del Joven Hegel   HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007#:~:text=Hegel%20habla%20por%20primera%20vez,o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en,la%20conciencia%20busca%20lo%20absoluto HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto."". ","o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en",NA
1069,"El concepto de Dios en algunos textos del Joven Hegel   HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007#:~:text=Hegel%20habla%20por%20primera%20vez,o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en,la%20conciencia%20busca%20lo%20absoluto HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto."". ","la%20conciencia%20busca%20lo%20absoluto",NA
1069,"El concepto de Dios en algunos textos del Joven Hegel   HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007#:~:text=Hegel%20habla%20por%20primera%20vez,o%20bien%20no%20lo%20est%C3%A1%22.&text=El%20individuo%20que%20est%C3%A1%20en,la%20conciencia%20busca%20lo%20absoluto HYPERLINK ""https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007"" \l "":~:text=Hegel habla por primera vez,o bien no lo está"".&text=El individuo que está en,la conciencia busca lo absoluto."". ","https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422013000100007""",NA
1074,"Cita de Nietzsche sobre el cuerpo y el alma https://encyclopaedia.herdereditorial.com/wiki/Recurso:Cita_de_Nietzsche_sobre_el_cuerpo_y_el_alma","https://encyclopaedia.herdereditorial.com/wiki/Recurso:Cita_de_Nietzsche_sobre_el_cuerpo_y_el_alma",NA
1076,"El pensamiento de Frederick Nietzsche  HYPERLINK ""https://www.filosofia.net/materiales/filosofos/nietzsche/pensa.htm"" \l ""6""https://www.filosofia.net/materiales/filosofos/nietzsche/pensa.htm#6","https://www.filosofia.net/materiales/filosofos/nietzsche/pensa.htm""",404
1078,"Nietzsche: el superhombre https://encyclopaedia.herdereditorial.com/wiki/Recurso:Nietzsche:_el_superhombre#","https://encyclopaedia.herdereditorial.com/wiki/Recurso:Nietzsche:_el_superhombre#",NA
1080,"Amor fati: el ideal de los estoicos y Friedrick Nietzsche https://elestoico.com/amor-fati-friedrich-nietzsche/","https://elestoico.com/amor-fati-friedrich-nietzsche/",403
1081,"Principales filósofos de occidente y su relación https://merlinccc.org/wp-content/uploads/2014/06/History-of-Philosophy.png","https://merlinccc.org/wp-content/uploads/2014/06/History-of-Philosophy.png",404
1099,"Hermanos Maristas https://champagnat.org/es/","https://champagnat.org/es/",403
1104,"Biografía Papa Liberio  HYPERLINK ""https://ec.aciprensa.com/wiki/Papa_Liberio"" \l ""Juicios_Modernos_sobre_el_Papa_Liberio""https://ec.aciprensa.com/wiki/Papa_Liberio#Juicios_Modernos_sobre_el_Papa_Liberio","https://ec.aciprensa.com/wiki/Papa_Liberio""",404
1118,"Revolución Mexicana https://edomex.gob.mx/revolucion_mexicana_2021","https://edomex.gob.mx/revolucion_mexicana_2021",NA
1144," Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 5 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1145,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 6 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1149,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 7 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1153," Soren Kierkegaard  HYPERLINK ""https://www.philosophica.info/voces/kierkegaard/Kierkegaard.html"" \l ""toc12""https://www.philosophica.info/voces/kierkegaard/Kierkegaard.html#toc12","https://www.philosophica.info/voces/kierkegaard/Kierkegaard.html""",404
1154," Books that rocked my world: Kierkegaard’s “Papers & Journals”, Mattew Becklo, May 2022 https://www.wordonfire.org/articles/books-that-rocked-my-world-kierkegaards-papers-and-journals/","https://www.wordonfire.org/articles/books-that-rocked-my-world-kierkegaards-papers-and-journals/",403
1156," Tomado de clase virtual sobre Heidegger de Darío Sztanjnszrajber, licenciado en filosofía (https://www.flacso.org.ar/docentes/sztajnszrajber-dario/) y comentarios sobre Heidegger de Gustavo Fangeibaum, Doctor en filosofia (https://www.gusfai.com/bio)","https://www.gusfai.com/bio)",404
1163,"Cibernética es la ciencia de los sistemas de control y retroalimentación, soportados o impulsados por la computación, particularmente en su relación con los seres vivos y el ser humano  HYPERLINK ""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/"" \l "":~:text=La Cibernética es la ciencia,vivos y el ser humano.""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/#:~:text=La%20Cibernética%20es%20la%20ciencia,vivos%20y%20el%20ser%20humano.","https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/""",404
1163,"Cibernética es la ciencia de los sistemas de control y retroalimentación, soportados o impulsados por la computación, particularmente en su relación con los seres vivos y el ser humano  HYPERLINK ""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/"" \l "":~:text=La Cibernética es la ciencia,vivos y el ser humano.""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/#:~:text=La%20Cibernética%20es%20la%20ciencia,vivos%20y%20el%20ser%20humano.","https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/#:~:text=La%20Cibernética%20es%20la%20ciencia",404
1163,"Cibernética es la ciencia de los sistemas de control y retroalimentación, soportados o impulsados por la computación, particularmente en su relación con los seres vivos y el ser humano  HYPERLINK ""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/"" \l "":~:text=La Cibernética es la ciencia,vivos y el ser humano.""https://ingenieria.lasalle.mx/el-concepto-de-cibernetica-en-el-mundo-actual/#:~:text=La%20Cibernética%20es%20la%20ciencia,vivos%20y%20el%20ser%20humano.","vivos%20y%20el%20ser%20humano.",NA
1170," Giovanni Vattimo: “El filósofo de lo débil y de lo fuerte”  HYPERLINK ""https://es.linkedin.com/pulse/gianni-vattimo-el-filósofo-de-lo-débil-y-fuerte-castro-guerra"" \l "":~:text=El pensamiento fuerte quería basar,de interpretaciones históricas y culturales.""https://es.linkedin.com/pulse/gianni-vattimo-el-filósofo-de-lo-débil-y-fuerte-castro-guerra#:~:text=El%20pensamiento%20fuerte%20quería%20basar,de%20interpretaciones%20históricas%20y%20culturales.","de%20interpretaciones%20históricas%20y%20culturales.",NA
1175," Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 8 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1176,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 9 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1177,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 10 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1178,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 12-16 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1179,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 53 al 63 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1181,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 63-66 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1182,"Constitución pastoral, Gaudium et spes, sobre la Iglesia en el mundo actual, No. 73-76 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651207_gaudium-et-spes_sp.html",404
1183," Doctrina social de la Iglesia, de la Rerum Novarum hasta nuestros días No. 89-103  HYPERLINK ""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html"" \l ""De la « Rerum novarum » hasta nuestros días""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html#De%20la%20«%20Rerum%20novarum%20»%20hasta%20nuestros%20días","https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html""",403
1185,"Doctrina social de la Iglesia, de la Rerum Novarum hasta nuestros días No. 132-134  HYPERLINK ""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html"" \l ""De la « Rerum novarum » hasta nuestros días""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html#De%20la%20«%20Rerum%20novarum%20»%20hasta%20nuestros%20días","https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html""",403
1186,"Doctrina social de la Iglesia, de la Rerum Novarum hasta nuestros días No. 171-184   HYPERLINK ""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html"" \l ""El respeto de la dignidad humana""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html#El%20respeto%20de%20la%20dignidad%20humana ","https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html""",403
1187," Doctrina social de la Iglesia, de la Rerum Novarum hasta nuestros días No. 185-191     HYPERLINK ""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html"" \l ""IV. EL PRINCIPIO DE SUBSIDIARIDAD""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html#IV.%20EL%20PRINCIPIO%20DE%20SUBSIDIARIDAD","https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html""",403
1188," Doctrina social de la Iglesia, de la Rerum Novarum hasta nuestros días No. 197-203  HYPERLINK ""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html"" \l ""Relación entre principios y valores""https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html#Relación%20entre%20principios%20y%20valores","https://www.vatican.va/roman_curia/pontifical_councils/justpeace/documents/rc_pc_justpeace_doc_20060526_compendio-dott-soc_sp.html""",403
1198," “Aspectos fundamentales del método de Edith Stein”, Mariano Crespo, facultad de filosofía pontíficia universidad Católica de chile, 2010. https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492010000100004","https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492010000100004",403
1199," Filosofía de Edith Stein  HYPERLINK ""https://plato.stanford.edu/entries/stein/"" \l ""NatuPers""https://plato.stanford.edu/entries/stein/#NatuPers","https://plato.stanford.edu/entries/stein/""",404
1200," Notas sobre filosofía desde la fenomenología de Edith Stein, Rubén Sanchez Muñoz,UniversidadPopular Autónoma del Estado de Puebla.  https://elementos.buap.mx/post.php?id=531","https://elementos.buap.mx/post.php?id=531",NA
1202," Filosofía de Edith Stein  HYPERLINK ""https://plato.stanford.edu/entries/stein/"" \l ""SpirTheoWork""https://plato.stanford.edu/entries/stein/#SpirTheoWork","https://plato.stanford.edu/entries/stein/""",404
1204," Captación de la esencia que se capta mediante la abstracción, comienza por la experiencia y se refiere a ella. Definición: https://encyclopaedia.herdereditorial.com/wiki/Aprehensión","https://encyclopaedia.herdereditorial.com/wiki/Aprehensión",NA
1205," Filosofía de Edith Stein  HYPERLINK ""https://plato.stanford.edu/entries/stein/"" \l ""EarlPhen""https://plato.stanford.edu/entries/stein/#EarlPhen","https://plato.stanford.edu/entries/stein/""",404
1209,"Catecismo de la Iglesia Católica No. 364  HYPERLINK ""https://www.vatican.va/archive/catechism_sp/p1s2c1p6_sp.html"" \l "":~:text=364 El cuerpo del hombre,el templo del Espíritu (cf.""https://www.vatican.va/archive/catechism_sp/p1s2c1p6_sp.html#:~:text=364%20El%20cuerpo%20del%20hombre,el%20templo%20del%20Espíritu%20(cf.","https://www.vatican.va/archive/catechism_sp/p1s2c1p6_sp.html""",403
1209,"Catecismo de la Iglesia Católica No. 364  HYPERLINK ""https://www.vatican.va/archive/catechism_sp/p1s2c1p6_sp.html"" \l "":~:text=364 El cuerpo del hombre,el templo del Espíritu (cf.""https://www.vatican.va/archive/catechism_sp/p1s2c1p6_sp.html#:~:text=364%20El%20cuerpo%20del%20hombre,el%20templo%20del%20Espíritu%20(cf.","el%20templo%20del%20Espíritu%20(cf.",NA
1216," Biografía de Gustavo Gutierrez https://pastoralsj.org/creer/1298-gustavo-gutierrez","https://pastoralsj.org/creer/1298-gustavo-gutierrez",404
1218," La Teología de la liberación, facultad de teología , Universidad Católica de Chile, Sergio Silva, 2009 https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492009000100008","https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492009000100008",403
1220," Biografía de Leonardo Boff https://ignaciano.cl/biografia-leonardo-boff/","https://ignaciano.cl/biografia-leonardo-boff/",NA
